student_number,academic_year,school_id,grade,exam_grade,subject,percent_correct
217319391,2019,6,10,10,ELA,51.04
219744646,2019,6,9,9,Math,50
219744646,2019,6,9,9,ELA,40.63
215698606,2019,6,9,9,Math,29.31
215698606,2019,6,9,9,ELA,15.63
209694629,2019,6,11,11,Math,37.93
209694629,2019,6,11,11,ELA,47.92
221100589,2019,6,9,9,Math,29.31
221100589,2019,6,9,9,ELA,26.04
236871323,2019,6,9,9,Math,44.83
236871323,2019,6,9,9,ELA,37.5
215962127,2019,6,11,11,Math,55.17
215962127,2019,6,11,11,ELA,64.58
215173196,2019,6,10,10,Math,31.82
215173196,2019,6,10,10,ELA,20.83
209669621,2019,6,10,10,Math,39.66
209669621,2019,6,10,10,ELA,33.33
242300671,2019,6,9,9,Math,20.69
242300671,2019,6,9,9,ELA,6.25
216403394,2019,6,11,11,Math,48.28
216403394,2019,6,11,11,ELA,44.79
215872094,2019,6,11,11,Math,25.86
215872094,2019,6,11,11,ELA,23.96
215668450,2019,6,10,10,Math,32.76
215668450,2019,6,10,10,ELA,45.83
216760314,2019,6,10,10,Math,63.79
216760314,2019,6,10,10,ELA,59.38
221402688,2019,6,9,9,Math,55.17
221402688,2019,6,9,9,ELA,44.79
217934421,2019,6,9,9,Math,25.86
217934421,2019,6,9,9,ELA,30.21
225942093,2019,6,10,10,Math,36.21
225942093,2019,6,10,10,ELA,39.58
223545724,2019,6,9,9,Math,32.76
223545724,2019,6,9,9,ELA,20.83
220045520,2019,6,9,9,Math,31.03
220045520,2019,6,9,9,ELA,42.71
226913101,2019,6,10,10,Math,43.1
226913101,2019,6,10,10,ELA,56.25
214998296,2019,6,9,9,Math,1.72
214998296,2019,6,9,9,ELA,0
219660610,2019,6,9,9,Math,27.59
219660610,2019,6,9,9,ELA,26.04
213376676,2019,6,11,11,Math,25.86
213376676,2019,6,11,11,ELA,31.25
222558884,2019,6,10,10,Math,27.27
222558884,2019,6,10,10,ELA,13.89
215578477,2019,6,9,9,Math,20.69
215578477,2019,6,9,9,ELA,14.58
216863340,2019,6,9,9,Math,29.31
216863340,2019,6,9,9,ELA,39.58
224034140,2019,6,9,9,Math,20.69
224034140,2019,6,9,9,ELA,9.38
215510140,2019,6,11,11,Math,29.31
215510140,2019,6,11,11,ELA,54.17
219888914,2019,6,9,9,Math,24.14
219888914,2019,6,9,9,ELA,12.5
214845059,2019,6,10,10,Math,55.17
214845059,2019,6,10,10,ELA,70.83
221274202,2019,6,9,9,Math,51.72
221274202,2019,6,9,9,ELA,34.38
209973874,2019,6,10,10,Math,32.76
209973874,2019,6,10,10,ELA,40.63
214266785,2019,6,11,11,Math,20.69
214266785,2019,6,11,11,ELA,50
215896705,2019,6,9,9,Math,5.17
215896705,2019,6,9,9,ELA,15.63
215050899,2019,6,11,11,Math,51.72
215050899,2019,6,11,11,ELA,64.58
216089102,2019,6,11,11,Math,46.55
216089102,2019,6,11,11,ELA,42.71
214515017,2019,6,11,11,Math,36.21
214515017,2019,6,11,11,ELA,44.79
220395685,2019,6,9,9,Math,43.1
220395685,2019,6,9,9,ELA,55.21
209918416,2019,6,10,10,Math,22.73
209918416,2019,6,10,10,ELA,19.44
220152011,2019,6,9,9,Math,25.86
220152011,2019,6,9,9,ELA,34.38
214309452,2019,6,10,10,Math,29.31
214309452,2019,6,10,10,ELA,15.63
211721766,2019,6,9,9,Math,15.52
211721766,2019,6,9,9,ELA,16.67
217487594,2019,6,11,11,Math,36.21
217487594,2019,6,11,11,ELA,54.17
216090407,2019,6,10,10,Math,34.48
216090407,2019,6,10,10,ELA,38.54
227155223,2019,6,10,10,Math,41.38
227155223,2019,6,10,10,ELA,69.79
209136209,2019,6,10,10,Math,13.79
209136209,2019,6,10,10,ELA,13.54
207217399,2019,6,11,11,Math,29.31
207217399,2019,6,11,11,ELA,29.17
220385603,2019,6,10,10,Math,34.48
220385603,2019,6,10,10,ELA,36.46
211802152,2019,6,9,9,Math,24.14
211802152,2019,6,9,9,ELA,23.96
209296649,2019,6,11,11,Math,24.14
209296649,2019,6,11,11,ELA,39.58
236969333,2019,6,9,9,Math,25.86
236969333,2019,6,9,9,ELA,37.5
231134172,2019,6,10,10,Math,34.48
231134172,2019,6,10,10,ELA,53.13
217198464,2019,6,9,9,Math,41.38
217198464,2019,6,9,9,ELA,35.42
209827849,2019,6,9,9,Math,44.83
209827849,2019,6,9,9,ELA,25
215949272,2019,6,9,9,Math,46.55
215949272,2019,6,9,9,ELA,28.13
227223708,2019,6,9,9,Math,25.86
227223708,2019,6,9,9,ELA,38.54
214428393,2019,6,9,9,Math,31.03
214428393,2019,6,9,9,ELA,20.83
219632148,2019,6,10,10,Math,37.93
219632148,2019,6,10,10,ELA,50
207983818,2019,6,11,11,Math,70.69
207983818,2019,6,11,11,ELA,70.83
220294417,2019,6,9,9,Math,46.55
220294417,2019,6,9,9,ELA,38.54
207982000,2019,6,11,11,Math,46.55
207982000,2019,6,11,11,ELA,70.83
214689218,2019,6,10,10,Math,18.97
214689218,2019,6,10,10,ELA,41.67
214802548,2019,6,11,11,Math,39.66
214802548,2019,6,11,11,ELA,36.46
208945964,2019,6,11,11,Math,60.34
208945964,2019,6,11,11,ELA,56.25
220205355,2019,6,9,9,Math,18.97
220205355,2019,6,9,9,ELA,19.79
242885796,2019,6,11,11,Math,22.41
242885796,2019,6,11,11,ELA,20.83
242819845,2019,6,10,10,Math,15.52
242819845,2019,6,10,10,ELA,31.25
215987587,2019,6,11,11,Math,34.48
215987587,2019,6,11,11,ELA,22.92
214514846,2019,6,11,11,Math,36.21
214514846,2019,6,11,11,ELA,55.21
221197205,2019,6,10,10,Math,15.52
221197205,2019,6,10,10,ELA,34.38
215827460,2019,6,10,10,Math,37.93
215827460,2019,6,10,10,ELA,42.71
208927137,2019,6,9,9,Math,10.34
208927137,2019,6,9,9,ELA,0
218624518,2019,6,9,9,Math,41.38
218624518,2019,6,9,9,ELA,41.67
221797020,2019,6,9,9,Math,15.52
221797020,2019,6,9,9,ELA,31.25
245297452,2019,6,9,9,Math,22.41
245297452,2019,6,9,9,ELA,22.92
215839028,2019,6,9,9,Math,18.97
215839028,2019,6,9,9,ELA,15.63
221141849,2019,6,9,9,Math,41.38
221141849,2019,6,9,9,ELA,33.33
215455064,2019,6,9,9,Math,31.03
215455064,2019,6,9,9,ELA,35.42
208343038,2019,6,11,11,Math,34.48
208343038,2019,6,11,11,ELA,38.54
215526500,2019,6,10,10,Math,48.28
215526500,2019,6,10,10,ELA,56.25
218971729,2019,6,9,9,Math,15.52
218971729,2019,6,9,9,ELA,23.96
215204967,2019,6,11,11,Math,36.21
215204967,2019,6,11,11,ELA,48.96
221265507,2019,6,11,11,Math,37.93
221265507,2019,6,11,11,ELA,38.54
214801169,2019,6,9,9,Math,22.41
214801169,2019,6,9,9,ELA,25
232397877,2019,6,10,10,Math,36.21
232397877,2019,6,10,10,ELA,40.63
220789671,2019,6,9,9,Math,39.66
220789671,2019,6,9,9,ELA,44.79
216564872,2019,6,10,10,Math,41.38
216564872,2019,6,10,10,ELA,70.83
237555321,2019,6,10,10,Math,34.48
237555321,2019,6,10,10,ELA,27.08
220132302,2019,6,10,10,Math,0
220132302,2019,6,10,10,ELA,2.08
216361477,2019,6,11,11,Math,25.86
216361477,2019,6,11,11,ELA,39.58
216361022,2019,6,11,11,Math,58.62
216361022,2019,6,11,11,ELA,57.29
220054548,2019,6,9,9,Math,24.14
220054548,2019,6,9,9,ELA,33.33
225139435,2019,6,10,10,Math,48.28
225139435,2019,6,10,10,ELA,52.08
219984515,2019,6,9,9,Math,27.59
219984515,2019,6,9,9,ELA,45.83
220385694,2019,6,9,9,Math,20.69
220385694,2019,6,9,9,ELA,31.25
220280846,2019,6,9,9,Math,25.86
220280846,2019,6,9,9,ELA,37.5
219327129,2019,6,9,9,Math,31.03
219327129,2019,6,9,9,ELA,34.38
220463871,2019,6,9,9,Math,27.59
220463871,2019,6,9,9,ELA,44.79
218557122,2019,6,9,9,Math,63.79
218557122,2019,6,9,9,ELA,50
218557148,2019,6,9,9,Math,41.38
218557148,2019,6,9,9,ELA,34.38
215969866,2019,6,11,11,Math,34.48
215969866,2019,6,11,11,ELA,51.04
221197197,2019,6,9,9,Math,20.69
221197197,2019,6,9,9,ELA,35.42
215964594,2019,6,10,10,Math,41.38
215964594,2019,6,10,10,ELA,46.88
216051581,2019,6,10,10,Math,51.72
216051581,2019,6,10,10,ELA,42.71
223339425,2019,6,11,11,Math,53.45
223339425,2019,6,11,11,ELA,47.92
209998020,2019,6,11,11,Math,34.48
209998020,2019,6,11,11,ELA,57.29
239847775,2019,6,9,9,Math,27.59
239847775,2019,6,9,9,ELA,15.63
221996218,2019,6,10,10,Math,32.76
221996218,2019,6,10,10,ELA,40.63
216404442,2019,6,10,10,Math,22.41
216404442,2019,6,10,10,ELA,26.04
221355985,2019,6,9,9,Math,50
221355985,2019,6,9,9,ELA,42.71
216228981,2019,6,11,11,Math,39.66
216228981,2019,6,11,11,ELA,32.29
215924390,2019,6,10,10,Math,43.1
215924390,2019,6,10,10,ELA,38.54
215769845,2019,6,10,10,Math,36.21
215769845,2019,6,10,10,ELA,51.04
203946421,2019,6,10,10,Math,34.48
203946421,2019,6,10,10,ELA,55.21
214316523,2019,6,11,11,Math,34.48
214316523,2019,6,11,11,ELA,45.83
209259530,2019,6,10,10,Math,50
209259530,2019,6,10,10,ELA,32.29
217339340,2019,6,11,11,Math,10.34
217339340,2019,6,11,11,ELA,17.71
215994450,2019,6,10,10,Math,24.14
215994450,2019,6,10,10,ELA,40.63
215510157,2019,6,10,10,Math,17.24
215510157,2019,6,10,10,ELA,31.25
220131627,2019,6,9,9,Math,32.76
220131627,2019,6,9,9,ELA,35.42
219536372,2019,6,9,9,Math,27.59
219536372,2019,6,9,9,ELA,27.08
220880058,2019,6,10,10,Math,15.52
220880058,2019,6,10,10,ELA,15.63
214290520,2019,6,11,11,Math,50
214290520,2019,6,11,11,ELA,45.83
215684390,2019,6,10,10,Math,29.31
215684390,2019,6,10,10,ELA,45.83
215535899,2019,6,10,10,Math,51.72
215535899,2019,6,10,10,ELA,59.38
207057035,2019,6,9,9,Math,13.64
207057035,2019,6,9,9,ELA,34.72
218925048,2019,6,9,9,Math,34.48
218925048,2019,6,9,9,ELA,15.63
207070723,2019,6,11,11,Math,31.03
207070723,2019,6,11,11,ELA,29.17
207075987,2019,6,11,11,Math,18.18
207075987,2019,6,11,11,ELA,30.56
220385629,2019,6,10,10,Math,37.93
220385629,2019,6,10,10,ELA,51.04
219025103,2019,6,9,9,Math,34.48
219025103,2019,6,9,9,ELA,29.17
221375694,2019,6,10,10,Math,25.86
221375694,2019,6,10,10,ELA,28.13
220013734,2019,6,9,9,Math,29.31
220013734,2019,6,9,9,ELA,25
215792417,2019,6,10,10,Math,36.21
215792417,2019,6,10,10,ELA,43.75
215802513,2019,6,10,10,Math,31.03
215802513,2019,6,10,10,ELA,44.79
216234245,2019,6,11,11,Math,44.83
216234245,2019,6,11,11,ELA,46.88
220182513,2019,6,9,9,Math,27.59
220182513,2019,6,9,9,ELA,17.71
217127265,2019,6,9,9,Math,34.48
217127265,2019,6,9,9,ELA,25
215691643,2019,6,10,10,Math,20.69
215691643,2019,6,10,10,ELA,37.5
215510165,2019,6,11,11,Math,36.21
215510165,2019,6,11,11,ELA,57.29
234901403,2019,6,10,10,Math,39.66
234901403,2019,6,10,10,ELA,35.42
214224537,2019,6,10,10,Math,34.48
214224537,2019,6,10,10,ELA,48.96
219710456,2019,6,11,11,Math,22.41
219710456,2019,6,11,11,ELA,43.75
220131577,2019,6,9,9,Math,36.21
220131577,2019,6,9,9,ELA,30.21
216137638,2019,6,11,11,Math,24.14
216137638,2019,6,11,11,ELA,33.33
214968919,2019,6,10,10,Math,6.82
214968919,2019,6,10,10,ELA,20.83
209585447,2019,6,10,10,Math,32.76
209585447,2019,6,10,10,ELA,28.13
215516493,2019,6,9,9,Math,44.83
215516493,2019,6,9,9,ELA,53.13
215838988,2019,6,10,10,Math,31.03
215838988,2019,6,10,10,ELA,26.04
220385637,2019,6,10,10,Math,39.66
220385637,2019,6,10,10,ELA,42.71
215555830,2019,6,10,10,Math,8.62
215555830,2019,6,10,10,ELA,23.96
236962825,2019,6,11,11,Math,50
236962825,2019,6,11,11,ELA,30.21
216684381,2019,6,9,9,Math,39.66
216684381,2019,6,9,9,ELA,40.63
215935032,2019,6,10,10,Math,31.03
215935032,2019,6,10,10,ELA,38.54
216863373,2019,6,9,9,Math,37.93
216863373,2019,6,9,9,ELA,31.25
215691635,2019,6,10,10,Math,25.86
215691635,2019,6,10,10,ELA,52.08
220609341,2019,6,9,9,Math,31.03
220609341,2019,6,9,9,ELA,25
219591013,2019,6,9,9,Math,27.59
219591013,2019,6,9,9,ELA,22.92
215275033,2019,6,10,10,Math,32.76
215275033,2019,6,10,10,ELA,41.67
215302928,2019,6,10,10,Math,17.24
215302928,2019,6,10,10,ELA,23.96
215691627,2019,6,9,9,Math,36.21
215691627,2019,6,9,9,ELA,33.33
209737311,2019,6,9,9,Math,13.79
209737311,2019,6,9,9,ELA,22.92
204705875,2019,6,9,9,Math,24.14
204705875,2019,6,9,9,ELA,25
220189609,2019,6,9,9,Math,12.07
220189609,2019,6,9,9,ELA,14.58
219546256,2019,6,9,9,Math,31.03
219546256,2019,6,9,9,ELA,39.58
233404151,2019,6,9,9,Math,29.31
233404151,2019,6,9,9,ELA,18.75
216567222,2019,6,10,10,Math,37.93
216567222,2019,6,10,10,ELA,27.08
223312463,2019,6,10,10,Math,31.03
223312463,2019,6,10,10,ELA,34.38
216686014,2019,6,10,10,Math,34.48
216686014,2019,6,10,10,ELA,37.5
221142615,2019,6,9,9,Math,29.31
221142615,2019,6,9,9,ELA,27.08
221184039,2019,6,11,11,Math,44.83
221184039,2019,6,11,11,ELA,47.92
217383678,2019,6,10,10,Math,39.66
217383678,2019,6,10,10,ELA,45.83
216243329,2019,6,10,10,Math,24.14
216243329,2019,6,10,10,ELA,38.54
220963334,2019,6,9,9,Math,34.48
220963334,2019,6,9,9,ELA,27.08
219622073,2019,6,9,9,Math,39.66
219622073,2019,6,9,9,ELA,50
227221264,2019,6,9,9,Math,37.93
227221264,2019,6,9,9,ELA,23.96
220172746,2019,6,9,9,Math,20.69
220172746,2019,6,9,9,ELA,17.71
216136770,2019,6,10,10,Math,31.03
216136770,2019,6,10,10,ELA,43.75
220104954,2019,6,9,9,Math,55.17
220104954,2019,6,9,9,ELA,28.13
220104913,2019,6,9,9,Math,29.31
220104913,2019,6,9,9,ELA,23.96
216988683,2019,6,10,10,Math,29.31
216988683,2019,6,10,10,ELA,37.5
214585705,2019,6,11,11,Math,39.66
214585705,2019,6,11,11,ELA,60.42
216515288,2019,6,11,11,Math,60.34
216515288,2019,6,11,11,ELA,45.83
231299108,2019,6,9,9,Math,32.76
231299108,2019,6,9,9,ELA,7.29
220088876,2019,6,10,10,Math,55.17
220088876,2019,6,10,10,ELA,65.63
209799295,2019,6,11,11,Math,50
209799295,2019,6,11,11,ELA,39.58
218571305,2019,6,10,10,Math,32.76
218571305,2019,6,10,10,ELA,36.46
216525709,2019,6,9,9,Math,39.66
216525709,2019,6,9,9,ELA,36.46
225967900,2019,6,10,10,Math,60.34
225967900,2019,6,10,10,ELA,40.63
231635210,2019,6,10,10,Math,20.69
231635210,2019,6,10,10,ELA,27.08
210704110,2019,6,11,11,Math,43.1
210704110,2019,6,11,11,ELA,28.13
215053554,2019,6,11,11,Math,51.72
215053554,2019,6,11,11,ELA,57.29
215770595,2019,6,11,11,Math,32.76
215770595,2019,6,11,11,ELA,47.92
218949261,2019,6,9,9,Math,31.03
218949261,2019,6,9,9,ELA,11.46
209377233,2019,6,11,11,Math,31.03
209377233,2019,6,11,11,ELA,25
217319094,2019,6,9,9,Math,25
217319094,2019,6,9,9,ELA,33.33
220513949,2019,6,9,9,Math,36.21
220513949,2019,6,9,9,ELA,40.63
220135180,2019,6,9,9,Math,18.97
220135180,2019,6,9,9,ELA,20.83
216988766,2019,6,9,9,Math,34.09
216988766,2019,6,9,9,ELA,31.94
211269360,2019,6,9,9,Math,18.97
211269360,2019,6,9,9,ELA,14.58
219678976,2019,6,9,9,Math,50
219678976,2019,6,9,9,ELA,59.38
220054431,2019,6,9,9,Math,32.76
220054431,2019,6,9,9,ELA,36.46
215510207,2019,6,11,11,Math,60.34
215510207,2019,6,11,11,ELA,62.5
214361818,2019,6,10,10,Math,31.03
214361818,2019,6,10,10,ELA,11.46
227454352,2019,6,10,10,Math,58.62
227454352,2019,6,10,10,ELA,63.54
220190169,2019,6,9,9,Math,46.55
220190169,2019,6,9,9,ELA,41.67
220396964,2019,6,9,9,Math,6.9
220396964,2019,6,9,9,ELA,25
215173428,2019,6,11,11,Math,56.9
215173428,2019,6,11,11,ELA,50
220162655,2019,6,9,9,Math,32.76
220162655,2019,6,9,9,ELA,27.08
214646515,2019,6,10,10,Math,41.38
214646515,2019,6,10,10,ELA,35.42
217014000,2019,6,10,10,Math,31.03
217014000,2019,6,10,10,ELA,30.21
218609543,2019,6,10,10,Math,31.03
218609543,2019,6,10,10,ELA,29.17
221777006,2019,6,9,9,Math,24.14
221777006,2019,6,9,9,ELA,23.96
236871422,2019,6,9,9,Math,41.38
236871422,2019,6,9,9,ELA,38.54
206590267,2019,6,9,9,Math,15.91
206590267,2019,6,9,9,ELA,23.61
216686063,2019,6,10,10,Math,48.28
216686063,2019,6,10,10,ELA,43.75
219847647,2019,6,9,9,Math,27.59
219847647,2019,6,9,9,ELA,20.83
208605295,2019,6,11,11,Math,29.55
208605295,2019,6,11,11,ELA,33.33
214348559,2019,6,11,11,Math,31.03
214348559,2019,6,11,11,ELA,43.75
216465211,2019,6,10,10,Math,34.48
216465211,2019,6,10,10,ELA,53.13
216685156,2019,6,9,9,Math,43.1
216685156,2019,6,9,9,ELA,4.17
219915865,2019,6,10,10,Math,56.9
219915865,2019,6,10,10,ELA,55.21
214753774,2019,6,11,11,Math,25
214753774,2019,6,11,11,ELA,31.94
219505021,2019,6,9,9,Math,27.59
219505021,2019,6,9,9,ELA,17.71
216124263,2019,6,11,11,Math,29.31
216124263,2019,6,11,11,ELA,36.46
215018367,2019,6,10,10,Math,41.38
215018367,2019,6,10,10,ELA,47.92
275150688,2019,6,10,10,Math,17.24
275150688,2019,6,10,10,ELA,18.75
216872192,2019,6,10,10,Math,43.1
216872192,2019,6,10,10,ELA,47.92
231296047,2019,6,11,11,Math,75.86
231296047,2019,6,11,11,ELA,82.29
207706987,2019,6,10,10,Math,29.55
207706987,2019,6,10,10,ELA,20.83
215080839,2019,6,9,9,Math,41.38
215080839,2019,6,9,9,ELA,36.46
217215250,2019,6,10,10,Math,32.76
217215250,2019,6,10,10,ELA,41.67
220135735,2019,6,9,9,Math,56.9
220135735,2019,6,9,9,ELA,50
242880011,2019,6,11,11,Math,51.72
242880011,2019,6,11,11,ELA,62.5
242807527,2019,6,9,9,Math,48.28
242807527,2019,6,9,9,ELA,39.58
216464453,2019,6,10,10,Math,44.83
216464453,2019,6,10,10,ELA,48.96
218706877,2019,6,9,9,Math,44.83
218706877,2019,6,9,9,ELA,45.83
219268208,2019,6,10,10,Math,37.93
219268208,2019,6,10,10,ELA,41.67
227469301,2019,6,9,9,Math,51.72
227469301,2019,6,9,9,ELA,59.38
205564768,2019,6,10,10,Math,34.48
205564768,2019,6,10,10,ELA,47.92
214634172,2019,6,10,10,Math,36.21
214634172,2019,6,10,10,ELA,29.17
220681662,2019,6,9,9,Math,18.97
220681662,2019,6,9,9,ELA,32.29
207389297,2019,6,11,11,Math,17.24
207389297,2019,6,11,11,ELA,12.5
220470165,2019,6,9,9,Math,53.45
220470165,2019,6,9,9,ELA,43.75
216443887,2019,6,10,10,Math,27.59
216443887,2019,6,10,10,ELA,32.29
215282336,2019,6,11,11,Math,44.83
215282336,2019,6,11,11,ELA,27.08
208487231,2019,6,10,10,Math,18.97
208487231,2019,6,10,10,ELA,32.29
228735015,2019,6,9,9,Math,58.62
228735015,2019,6,9,9,ELA,40.63
215983537,2019,6,9,9,Math,43.1
215983537,2019,6,9,9,ELA,36.46
220473391,2019,6,9,9,Math,27.59
220473391,2019,6,9,9,ELA,31.25
220473409,2019,6,9,9,Math,32.76
220473409,2019,6,9,9,ELA,30.21
218234904,2019,6,11,11,Math,36.21
218234904,2019,6,11,11,ELA,34.38
209137520,2019,6,11,11,Math,27.27
209137520,2019,6,11,11,ELA,33.33
217722552,2019,6,9,10,Math,8.62
217722552,2019,6,9,10,ELA,20.83
209471085,2019,6,11,11,Math,27.59
209471085,2019,6,11,11,ELA,38.54
209694611,2019,6,10,10,Math,24.14
209694611,2019,6,10,10,ELA,41.67
214197808,2019,6,9,9,Math,36.36
214197808,2019,6,9,9,ELA,30.56
223287962,2019,6,9,9,Math,20.69
223287962,2019,6,9,9,ELA,29.17
214968927,2019,6,11,11,Math,37.93
214968927,2019,6,11,11,ELA,31.25
215250481,2019,6,9,9,Math,25.86
215250481,2019,6,9,9,ELA,32.29
214622490,2019,6,11,11,Math,39.66
214622490,2019,6,11,11,ELA,0
218234565,2019,6,9,9,Math,22.41
218234565,2019,6,9,9,ELA,27.08
219828456,2019,6,9,9,Math,24.14
219828456,2019,6,9,9,ELA,22.92
217906148,2019,6,9,9,Math,44.83
217906148,2019,6,9,9,ELA,27.08
209470715,2019,6,11,11,Math,27.59
209470715,2019,6,11,11,ELA,29.17
207610841,2019,6,11,11,Math,50
207610841,2019,6,11,11,ELA,57.29
215970393,2019,6,9,9,Math,24.14
215970393,2019,6,9,9,ELA,29.17
205435357,2019,6,10,10,Math,29.31
205435357,2019,6,10,10,ELA,32.29
219734209,2019,6,9,9,Math,29.31
219734209,2019,6,9,9,ELA,31.25
220702773,2019,6,9,9,Math,39.66
220702773,2019,6,9,9,ELA,38.54
215772724,2019,6,10,10,Math,41.38
215772724,2019,6,10,10,ELA,32.29
214266629,2019,6,11,11,Math,25.86
214266629,2019,6,11,11,ELA,57.29
219293941,2019,6,10,10,Math,43.1
219293941,2019,6,10,10,ELA,57.29
220398150,2019,6,9,9,Math,46.55
220398150,2019,6,9,9,ELA,37.5
215754532,2019,6,10,10,Math,55.17
215754532,2019,6,10,10,ELA,54.17
219721255,2019,6,9,9,Math,31.03
219721255,2019,6,9,9,ELA,37.5
219721339,2019,6,9,9,Math,20.69
219721339,2019,6,9,9,ELA,34.38
212427546,2019,6,11,11,Math,48.28
212427546,2019,6,11,11,ELA,62.5
216872242,2019,6,10,10,Math,29.31
216872242,2019,6,10,10,ELA,35.42
209072875,2019,6,10,10,Math,20.69
209072875,2019,6,10,10,ELA,20.83
215234477,2019,6,10,10,Math,50
215234477,2019,6,10,10,ELA,55.21
212166599,2019,6,10,10,Math,46.55
212166599,2019,6,10,10,ELA,41.67
215809310,2019,6,9,11,Math,8.62
215809310,2019,6,9,11,ELA,12.5
216684506,2019,6,10,10,Math,36.21
216684506,2019,6,10,10,ELA,39.58
218673903,2019,6,9,9,Math,43.1
218673903,2019,6,9,9,ELA,28.13
221100845,2019,6,9,9,Math,17.24
221100845,2019,6,9,9,ELA,20.83
220058887,2019,6,9,9,Math,24.14
220058887,2019,6,9,9,ELA,27.08
227223799,2019,6,9,9,Math,34.48
227223799,2019,6,9,9,ELA,35.42
220421606,2019,6,9,9,Math,17.24
220421606,2019,6,9,9,ELA,18.75
209355478,2019,6,11,11,Math,22.41
209355478,2019,6,11,11,ELA,28.13
214935629,2019,6,10,10,Math,51.72
214935629,2019,6,10,10,ELA,43.75
220733364,2019,6,9,9,Math,15.52
220733364,2019,6,9,9,ELA,27.08
222485971,2019,6,10,10,Math,32.76
222485971,2019,6,10,10,ELA,46.88
205589799,2019,6,11,11,Math,31.82
205589799,2019,6,11,11,ELA,29.17
215308222,2019,6,10,10,Math,44.83
215308222,2019,6,10,10,ELA,27.08
217478239,2019,6,10,10,Math,29.31
217478239,2019,6,10,10,ELA,36.46
220075576,2019,6,10,10,Math,32.76
220075576,2019,6,10,10,ELA,33.33
220314587,2019,6,9,9,Math,18.97
220314587,2019,6,9,9,ELA,28.13
219494382,2019,6,9,9,Math,36.21
219494382,2019,6,9,9,ELA,50
215675919,2019,6,10,10,Math,46.55
215675919,2019,6,10,10,ELA,67.71
216111310,2019,6,9,9,Math,29.31
216111310,2019,6,9,9,ELA,35.42
219860004,2019,6,9,9,Math,29.31
219860004,2019,6,9,9,ELA,21.88
215701384,2019,6,10,10,Math,25.86
215701384,2019,6,10,10,ELA,19.79
216377259,2019,6,10,10,Math,18.97
216377259,2019,6,10,10,ELA,25
220131585,2019,6,9,9,Math,34.48
220131585,2019,6,9,9,ELA,36.46
220459937,2019,6,9,9,Math,37.93
220459937,2019,6,9,9,ELA,33.33
207398108,2019,6,11,11,Math,27.59
207398108,2019,6,11,11,ELA,40.63
214317240,2019,6,11,11,Math,41.38
214317240,2019,6,11,11,ELA,30.21
229381504,2019,6,11,11,Math,40.91
229381504,2019,6,11,11,ELA,48.61
220385538,2019,6,9,9,Math,29.31
220385538,2019,6,9,9,ELA,28.13
219806395,2019,6,10,10,Math,25.86
219806395,2019,6,10,10,ELA,18.75
215539719,2019,6,10,10,Math,31.03
215539719,2019,6,10,10,ELA,37.5
215256330,2019,6,10,10,Math,41.38
215256330,2019,6,10,10,ELA,32.29
215131939,2019,6,11,11,Math,20.69
215131939,2019,6,11,11,ELA,18.75
219655016,2019,6,9,9,Math,39.66
219655016,2019,6,9,9,ELA,47.92
218706505,2019,6,9,9,Math,29.31
218706505,2019,6,9,9,ELA,34.38
215625096,2019,6,11,11,Math,20.69
215625096,2019,6,11,11,ELA,35.42
213420565,2019,6,9,9,Math,22.41
213420565,2019,6,9,9,ELA,38.54
215924168,2019,6,10,10,Math,22.41
215924168,2019,6,10,10,ELA,42.71
206950735,2019,6,11,11,Math,25
206950735,2019,6,11,11,ELA,31.94
219662079,2019,6,9,9,Math,37.93
219662079,2019,6,9,9,ELA,37.5
214344004,2019,6,10,10,Math,29.55
214344004,2019,6,10,10,ELA,26.39
214738734,2019,6,11,11,Math,18.97
214738734,2019,6,11,11,ELA,0
215603531,2019,6,10,10,Math,56.9
215603531,2019,6,10,10,ELA,53.13
219634318,2019,6,10,10,Math,12.07
219634318,2019,6,10,10,ELA,32.29
219556487,2019,6,10,10,Math,24.14
219556487,2019,6,10,10,ELA,48.96
209369750,2019,6,11,11,Math,74.14
209369750,2019,6,11,11,ELA,67.71
209390806,2019,6,11,11,Math,36.21
209390806,2019,6,11,11,ELA,34.38
209583491,2019,6,11,11,Math,55.17
209583491,2019,6,11,11,ELA,78.13
233776384,2019,6,9,9,Math,43.1
233776384,2019,6,9,9,ELA,38.54
217750413,2019,6,11,11,Math,56.9
217750413,2019,6,11,11,ELA,58.33
216439372,2019,6,10,10,Math,20.69
216439372,2019,6,10,10,ELA,35.42
220271209,2019,6,9,9,Math,22.41
220271209,2019,6,9,9,ELA,37.5
220760987,2019,6,9,9,Math,18.97
220760987,2019,6,9,9,ELA,38.54
219371358,2019,6,9,9,Math,53.45
219371358,2019,6,9,9,ELA,13.54
221229818,2019,6,11,11,Math,51.72
